,quantile,mad,alma,wcp,kurtosis,atr,rvi,increasing,pwma,median,rsx,ebsw,log_return,er,ao,rma,sinwma,ssf,nvi,wma,trima,pvt,ad,pvr,bias,cmo,midprice,zlma,swma,true_range,dema,massi,inertia,variance,mfi,dpo,cti,chop,pdist,apo,rsi,linreg,decay,natr,vidya,stdev,tema,cfo,entropy,willr,pgo,uo,skew,psl,obv,t3,qstick,fwma,zscore,vwap,jma,efi,slope,kama,percent_return,mcgd,adosc,eom,ema,hl2,pvol,hwma,decreasing,hlc3,mom,sma,ttm_trend,midpoint,cg,cmf,roc,vhf,bop,coppock,ohlc4,vwma,hma,ui,pvi,cci,change24hs,change7d,change30d,change90d,change180d
PTR,48.08542391459147,2.6066192140932434,50.15393118827626,49.9331124941508,-1.046737807269407,1.3059134833142134,52.409206156935596,0.43333333333333335,50.21341769769788,48.08542391459147,54.18943001913147,-0.26074785600847916,-0.00269370505029857,0.3919527610161734,2.8796096748405025,49.096105838522554,50.060880347964016,50.10895495187121,1114.4829697539483,50.135872492934716,50.17261085157042,309403067.7112138,100781954.4549963,2.566666666666667,0.0318499209009896,14.307989694298511,49.991225179036455,50.126329844223825,50.185555297003845,1.3762170155843099,50.47451220755409,25.66815295228362,54.30179457951158,10.061551306318345,58.37226479567733,0.3016317568327256,-0.08119149715808754,39.220675227472256,2.1527676900227863,1.5904863447205633,57.15399484714926,50.28759535848875,50.3493332417806,2.6742848307554543,47.63188167719669,3.0826397007222472,50.07777894682408,-0.3013740411919882,3.338100469664671,-50.07810502059746,-0.02244833960394518,52.49893644107523,-0.21655534162618537,51.111111111111114,56426732.06666667,50.74287413447801,-0.09690017700195266,50.07397647137409,0.47012070078740786,49.929038959079314,50.283010303438324,36294.824495485336,-0.12633336385091146,49.495556795659695,-0.0023808600582908936,47.93223243704306,71891.13875866681,-12.26875565383245,49.90993785870923,49.92089188893636,10614056.001786804,51.179208271076355,0.5333333333333333,49.929038959079314,0.06399993896484375,50.147833086649584,-0.4,50.00849978129069,-5.501412847545666,0.10261177779666157,0.3809577085172361,0.3909706551972494,-0.14550457230022898,8.547531385129226,49.97511253356934,50.11053463593722,50.11772305292713,3.911672055063089,1234.6140103052117,-19.982122092657402,-0.047181876115996446,-0.10739997863769535,-0.08281953949720788,-0.04212690391496643,0.34213700706578387
ETSY,217.962166595459,8.408262023925781,220.54062246491213,227.00484352111818,-0.2933446399453248,8.59515985930076,55.4932026190528,0.5333333333333333,222.71190808713436,217.962166595459,56.88412922421618,0.37180924708814794,0.005154803914951802,0.3590042310574982,8.415055299646715,220.22650194523484,221.00513914147749,225.627284266577,1151.367534414745,224.15950338652638,222.33886153609666,2841075813.255803,139668006.99449992,2.3333333333333335,0.04120169240716076,13.354219255411797,226.23556620279948,226.35279249819195,222.76920045640736,10.75533192952474,226.34479507894656,25.435550742538013,58.101404934838186,125.07591622119601,56.78738471187978,-5.748473960474918,0.2926902118978655,45.14777255808056,16.591746012369793,3.7617732349623965,56.677109627705896,225.93487362480866,229.8200003051758,3.968888403565456,214.02083678607613,10.520319232402693,226.99497658896283,0.19722194943101556,3.3519619529267577,-36.86168497538886,0.7276325081512162,56.06835272809245,-0.1465975126157339,58.33333333333334,315212641.03333336,222.095689833446,1.2507009887695313,225.56727760154885,0.6634370887780161,226.89679141574436,226.47015220881167,3091900.1988483053,1.242332967122396,222.43005367834309,0.0058190611584122975,217.18797503073185,891575.3417154053,317.21142634471823,223.08140794629338,226.68068720499676,523567233.24786174,224.8507522619934,0.4666666666666667,226.89679141574433,9.769666544596355,222.8460336812337,0.26666666666666666,226.70783335367838,-5.46916438090717,0.11027196668181807,4.6411166775910635,0.2925359621010433,0.10333597947004328,8.763196622830112,226.54855194091797,223.48135456908398,226.40988422226826,5.221883214211001,1165.8867957682062,39.2165170912381,0.10975559307932148,0.05841954777097591,0.17963844053579625,0.2939840081926868,0.17553625715174426
ARCO,5.185333299636841,0.1828125843118738,5.01801261008742,4.869958301385243,-0.9177107724336132,0.15726717329645354,43.881328194070754,0.4,4.95973957227543,5.185333299636841,32.01149113950864,-0.5463672244477864,-0.0027158334261525576,0.3409797812664275,-0.32012109158085844,5.058200025266816,5.003298489764617,4.892194027995606,900.403280137985,4.927975738409795,4.970416651831733,-105563160.34948325,-84467527.85073487,2.5,-0.053536906122130676,-28.157036070509417,4.877249948183695,4.8744472032593,4.959611096382141,0.15083325703938802,4.8627418173353005,23.923704209584823,42.355745173514485,0.04792495573915374,35.05618195402062,0.017526310368588153,-0.6196763262685816,49.2404473561041,0.2553332010904948,-0.16231196986304386,35.9214819647453,4.884693019713238,4.868333307902018,3.060567704122025,5.292172480038766,0.21778519481889622,4.862433338809651,0.0618911039497189,3.2843457753491205,-75.21398414998107,-0.8090967030948367,42.357846131995636,0.01615222942098561,37.777777777777786,-8929728.833333334,4.951737578049634,-0.0109666903813678,4.89766198149372,-1.449290391435794,4.8704999658796515,4.89775403047422,-14379.75666972926,-0.013666661580403645,5.069478522511896,-0.002538049906868767,5.022576056650448,-367064.94202141115,-0.3964734783599556,4.961736033258448,4.871583294868469,3958648.8784971237,4.808072500494111,0.4666666666666667,4.8704999658796515,-0.21500000953674317,4.959966648419698,-0.4,4.87516663869222,-5.53531797965295,-0.21255860699393436,-4.153090737309614,0.37930838731982697,-0.05687865132413337,-10.89928854843622,4.871374976634979,4.956821388251939,4.870968661966549,7.160465181880622,1070.6719378415723,-92.2440823440273,0.013015171592587471,-0.02301257922304878,-0.11047617594401038,-0.22036723627083077,-0.12546817549607137
CSCO,55.99451910654704,1.0671663278650354,55.32970782061086,55.51824914217529,-0.7447938258628757,0.9535899613231525,48.29430540386074,0.5,55.318127400179705,55.99451910654704,47.47865234616112,0.23942027250742476,0.000423607091681591,0.25657775749876055,-0.8931144071464866,55.67753631112522,55.393198051866946,55.45651747591126,1561.7821178350723,55.40361824266838,55.3463390138414,45106327614.17546,12836264715.629078,2.466666666666667,-0.007188966616177406,-4.575812006493551,55.47867816805988,55.471568787042045,55.345797814263214,0.9345503310480924,55.3306123807314,24.997384299832323,46.02550902781068,1.7145278434364883,40.14809925014138,-0.2204209879824986,0.09112746267969367,51.76084807392275,1.5318436793296817,-0.5352106893164484,47.712093996753225,55.35831201211,55.65758440653483,1.7252557916567268,55.8243077946988,1.2572030991988037,55.45529568104656,0.04980062086240727,3.317249006518586,-42.37256458344086,0.07814929952191343,48.703714271408806,0.16196818754179806,48.333333333333336,21602294442.833332,55.208307740718524,-0.05154024756692242,55.4588122254485,-0.16922871062043882,55.519302256909185,55.42107264214728,-646441.4008312299,0.024022293090820313,55.5056904092631,0.000481996786805509,55.58193224332593,-3365867.483450826,-0.043110998648782387,55.47969923205986,55.521408486376956,820075858.7786573,54.515543988412624,0.5,55.519302256909185,0.030334599812825522,55.3749971516927,0.3333333333333333,55.503078651428225,-5.497205549259405,-0.10405521993421193,0.0876088400708987,0.31732819560357617,-0.046411206788879035,-2.0505042501788298,55.52671860419734,55.365360799488954,55.48150110418147,3.2863641976666145,1388.213656792481,28.96116115838038,-0.0038193995110035184,0.02226973055787207,0.023341570119728372,0.09859080453753322,0.2936059711420378
UGP,2.734387445449829,0.09264932893823695,2.6843875695992168,2.580250004927317,0.28507582127792314,0.13164579921433983,35.013915261925135,0.3333333333333333,2.654256517936786,2.734387445449829,43.00656918280638,-0.44541286622893134,-0.008474472346510935,0.22697075589625093,-0.12129623336138967,2.686960396432902,2.674949812104796,2.606917593081183,1140.3997819649587,2.6298363710172254,2.6581944518619114,223085442.57419118,122586307.76267265,2.7666666666666666,-0.05188266558809386,-15.508770625558196,2.594333334763845,2.5951339836766403,2.6523111187087167,0.12933328946431485,2.5968630165812336,24.774146528965368,35.20127126859417,0.015626794729322813,35.28797071461045,0.04747367156179322,-0.34735111781330275,49.109294871654605,0.2086665550867721,-0.053456134113491045,42.2456146872209,2.6067465294848433,2.5770000060399374,5.1248160897648525,2.9403460125385394,0.12016856353917967,2.5875878681638693,-0.4453823566505267,3.2853274849853973,-67.80655215348085,-0.7201301544950507,44.82036038538834,0.10697203370211322,34.166666666666664,129033026.46666667,2.6576101372391983,-0.0037000028292335837,2.606864808989571,-1.1128741443119448,2.581333337889778,2.6104594560894685,-40661.44979785411,-0.02200000286102295,2.73618116612698,-0.007897847518425379,2.657762456396517,-770376.7286316325,-0.03577568248872666,2.64372876219849,2.5835000038146974,4130113.461092488,2.641718600690323,0.6,2.581333337889778,-0.13999999364217122,2.6497666740417487,-0.4666666666666667,2.588000007470449,-5.543227622316595,-0.14691017752843286,-5.10362024716978,0.2418067259576198,-0.12150015417293168,-8.429141579914209,2.5828333377838133,2.6403204253471366,2.5952660002531833,9.24227863266423,1217.6292141651613,-61.460056396134654,0.0,-0.045082020874914086,-0.21283787375736396,-0.3632033501354618,-0.35837300226398505
MO,48.2939811706543,0.9820160440515588,47.70665931921696,46.86716426213582,-0.3319631049171146,0.8509083128764919,53.5646261382127,0.5333333333333333,47.38639612247547,48.2939811706543,42.41757963991441,-0.07593142848136587,-0.0023213864259522864,0.4236093218629036,-0.9440237301010354,47.57132310715933,47.56139660225657,46.98514927733653,1580.8227226869842,47.193321498524064,47.43564842365406,1457474730.4113328,2511001004.3880396,2.533333333333333,-0.02230989251572362,-12.063958104935358,46.948661422729494,46.89743779116953,47.38168916914198,0.9046568552652997,46.935769209843784,25.85642045253328,53.45595661893772,1.5091057670279795,53.34973876830414,0.11768419366133773,-0.1946434175045137,43.14222873613547,1.4113135019938157,-0.43719048703837465,43.968020947532324,47.02019586919428,47.072667083740235,1.8952280006077733,47.84624155725033,1.2115136033876182,46.82818168254385,0.016283053528662512,3.306820788241279,-56.31403412463414,-0.8778969372976081,37.948241044282,-0.6503946747646102,51.388888888888886,5036023116.1,47.45004703155913,-0.12056644439697245,47.01130099085385,-0.9108105858501626,46.881330023871534,46.784215609090886,-3045612.3895011046,-0.10866661071777343,47.59653510214681,-0.0021400631562427403,47.42195442690089,-7565849.038753271,-1.018262179824705,47.30150344374926,46.909661547342935,360208027.1007216,46.498372747506274,0.4666666666666667,46.881330023871534,-1.0213333129882813,47.371266937255854,-0.13333333333333333,46.8790002822876,-5.5209762971523775,-0.2522969207923202,-2.0543234813567275,0.3131985040453044,-0.026924031839382977,-3.739143306063045,46.89424750010173,47.05445672866112,46.86066791444515,4.010498611659106,1552.2517005847158,-53.170268533297346,0.0024553708085905956,-0.06922280108990442,-0.07782342620436922,-0.023866391712157986,0.08235492175119474
CX,7.267500034968058,0.29623039016017205,7.034973901126405,6.8237500031789144,-0.8226240419075287,0.2303576650399541,44.09212040463569,0.4,6.960498078291615,7.267500034968058,39.19170933053762,-0.3669440846775911,-0.004791051963586755,0.3054752515987523,-0.4433460768063863,7.089513432417971,7.014414301586879,6.863680916199936,1036.5342297669206,6.912987908161047,6.972731514330264,4070620422.1139727,-1022740186.7858398,2.6333333333333333,-0.05391743737330311,-22.604589104321967,6.8538333098093664,6.8383808199178455,6.958922254244485,0.22233335177103677,6.82139632945516,25.21682885495792,45.20505892468754,0.13375517499144163,41.096047534111214,0.06392104625701908,-0.385442991978687,45.755779016513,0.366000000635783,-0.21886752986500396,38.69770544783902,6.856915049325852,6.818000027338663,3.3519997237420407,7.345397543701066,0.36059347844885153,6.822990096785266,-0.14754299346738625,3.287911308811751,-67.31098061255423,-0.8608124756144738,41.632983891254874,-0.053645790777914766,41.94444444444444,-46815656.0,6.934148885350946,-0.02363327344258602,6.867170190255403,-1.2514914551082652,6.82688888443841,6.867033604398109,-347060.13903284154,-0.03266666730244954,6.969428973972864,-0.004558657218668949,7.021844753281934,-4745367.006143109,-0.05339143620071622,6.956062532988913,6.833166646957397,58551145.995542206,6.748233524893767,0.5666666666666667,6.82688888443841,-0.29666666984558104,6.956766699155172,-0.4,6.830666693051656,-5.535097914125369,-0.15168298792984697,-4.04878314892793,0.34291523414483627,-0.13433502286069113,-9.54243649692793,6.831583325068156,6.925798160435616,6.836619215268479,8.084505533633006,1202.928645141561,-62.911615181541016,-0.025236643595971775,-0.09117652132436749,-0.16599190882615944,-0.2616487559335463,-0.014354091365498145
AVGO,495.534716796875,8.836948298701534,499.4884866828856,508.5275001525879,-0.320780612157131,9.498762743149655,55.67553853961867,0.6,502.25653949181236,495.534716796875,59.09615700537696,0.4628356436621454,0.0033868764052417686,0.40697176105763594,9.940726698672146,500.00056258063,500.48668765382564,506.59491993844495,1197.0743581939366,504.4735731090199,501.91183872929327,907860697.3603699,416565295.2348787,2.3,0.02298994321679356,17.117717081909753,507.3431655883789,507.63731367495404,502.4513608466255,9.855000813802084,507.27337307490427,25.34330078864558,53.60777206340466,138.10154532603647,50.13033852220606,-6.0137215865285825,0.326127976040663,47.82098011141845,15.873998006184896,4.369375910310672,58.55885854095489,506.5011681681762,510.64866780598953,1.8990052864899762,492.2037060032704,10.971327594656735,508.334024345234,0.12061700528758831,3.337632111374592,-30.966202746947427,0.8476324746154789,56.790108471923325,0.0730609172344098,55.83333333333333,496731028.3666667,501.6885238859543,0.9130882623862607,506.4752128334312,0.8328970284027092,508.4138888888889,507.0881201340367,1391753.5680341371,1.799998982747396,503.2247012594746,0.0034775999815358023,498.64777237573446,660836.6147932807,404.9543010655541,503.277327204335,508.1866663614909,822980861.112966,505.9175075475862,0.4,508.4138888888889,11.92474365234375,502.6730117797852,0.4666666666666667,507.9683344523112,-5.4808631564634265,0.09031066360475909,2.4098860139947647,0.32611307642032067,0.18375944508634398,4.258555206570985,508.17233352661134,502.36576953447036,507.76731972228794,2.2557958581562323,1250.8230054585572,47.70328108645299,0.01140127316330819,0.034184484271758464,0.0950285942428244,0.15874503034962006,0.1626697957369465
HOG,37.49618002573649,0.7147517632378471,37.14066767468715,37.28408349355062,-0.16193981909011018,1.0629701030263832,47.16483780697374,0.5,37.098632044593494,37.49618002573649,47.41815762769463,0.018278794588509135,0.00014024023186153182,0.1729168222494134,-0.5450495655399751,37.39276248209517,37.167671785619525,37.18344267433981,1129.5849327116337,37.15507322138006,37.12775053448147,1483755445.3634024,612564528.5940672,2.466666666666667,-0.007087706901086732,-8.310027498454474,37.39616654713949,37.192502085584614,37.1233671951294,1.2666666666666666,37.0958028023731,25.251486009304816,46.01003188254233,0.79135273636532,45.973676665555594,-0.060105323791504656,-0.09662317832255633,56.29189519886234,2.102000300089519,-0.3002657988132564,45.84498625077276,37.12732359694038,37.41933372497558,2.9866087189073487,39.32480009236808,0.8734257682963028,37.19673672847659,0.005787733617131933,3.3174936328106757,-56.31003791737799,-0.02671013117541482,40.99713586218213,0.35776594744123347,46.944444444444436,306377072.43333334,37.00687297812201,-0.15443261464436805,37.182042423772934,-0.43406782166900454,37.312000062730576,37.28902761663957,400135.40137996216,0.005333328247070312,37.85029951772942,0.00043849974917872607,37.29766026371881,-1361200.6459956844,-2.614955088379068,37.204650947784586,37.3678332010905,69538829.65247904,36.879370790684085,0.5,37.312000062730576,-0.07866668701171875,37.14976718902588,-0.2,37.19766712188721,-5.499253029345073,-0.20256700437726555,-0.17666149596669597,0.23898796264978436,-0.20771690466011805,-1.6852226394929442,37.33549998601278,37.15444384890108,37.200844869003554,3.8547850739603593,1675.0265072044772,0.021200723130145368,-0.030804458301317617,0.05340344044744483,-0.00288110553882448,-0.16703978120020635,0.07409550050173186
PSX,72.50216687520346,4.370759742454246,75.77450845163094,78.48116652170818,-0.8635401694489454,2.2750318510889795,58.71668622897489,0.5666666666666667,76.8388537372152,72.50216687520346,68.54594676089998,0.42977419262131433,0.004455330951952551,0.5070987919781358,5.519441394858084,75.20517345171558,75.96717149090505,78.04958909396035,1227.263767116473,77.40360633156517,76.63414835046838,347917928.33675945,59666545.99429832,2.4,0.07206594035315333,26.289011350104865,78.33099924723307,78.37524717903655,76.83832244873047,2.4610003153483073,78.55682328607212,25.578555576071093,60.337165418006904,28.88911287860018,63.762130654804416,0.3366316142835121,0.42655163686504216,38.12848993327289,4.069667561848958,3.034797409253243,63.144505675052436,78.29700184413365,78.90366673787436,2.980985099274926,76.22335824777474,5.098917554593347,78.70138861398513,-0.07636861814181754,3.3729802002575417,-30.189706265889757,1.1838935655744196,51.82990116601311,0.1187475960312019,59.16666666666668,272402351.23333335,76.7086376204524,0.17736701965332055,77.94038490526604,1.1976373147650627,78.48488862779405,78.06485023410227,1506896.6670053313,0.32433319091796875,77.50050484437034,0.004726010766631483,73.57573028155419,567232.0441713243,32.93611695789017,76.75273865802824,78.49233283996583,263275770.8572777,79.8093607663606,0.43333333333333335,78.48488862779405,4.0510002136230465,76.82506688435873,0.4,78.30783360799154,-5.455547267936756,0.03380752912397911,6.164668182685446,0.4627789387832628,0.0307885032449058,16.71064160046743,78.46699975331624,76.63897706540091,78.44420075490419,3.3605717880266877,940.2981458147904,45.850583070390435,-0.023046047373343814,-0.03105590062111796,0.1473962363675645,-0.07647106184800223,-0.020084374037250274
BRFS,4.628000013033549,0.235499226057971,4.585531740960189,4.505208375056585,-0.5801891771711178,0.1708730734884736,45.57413461355289,0.4,4.548391951372226,4.628000013033549,45.27792634819627,-0.12277680780883922,-0.0025253324466974507,0.4490013550637305,-0.0679877194002563,4.581251202801529,4.583975586866519,4.517070501040126,1172.5774948713154,4.535181848063613,4.557611133654912,666822140.2787215,218250759.32441705,2.5,-0.02570581919603193,-5.422715107237392,4.514166692892711,4.508839748674643,4.55047780195872,0.1890000422795614,4.511042760864153,25.06302573434895,45.22104891616959,0.08625009710891045,45.8298727415084,0.1651578934569107,-0.20079959472624218,37.53279549960193,0.2963333447774255,-0.05127562615606518,47.2886424463813,4.503411024708451,4.509000043869019,3.9945719129188477,4.587664592892126,0.2796781746964555,4.493133886285093,0.08820786265363552,3.290986590967611,-55.88991342075869,-0.4833500279822697,47.798302226360946,0.10891440001433124,42.77777777777778,121265349.83333333,4.588751717300914,-0.0056666501363116266,4.520303065960223,-0.026085024116754015,4.505611152119107,4.513432180463985,-39641.294778245356,-0.011333322525024414,4.523610271440621,-0.0019649503893163444,4.4996307455596645,218926.9484347145,-0.057194896973153726,4.5534171833107395,4.506416706244151,15903263.795190096,4.489664248150678,0.5333333333333333,4.505611152119107,-0.1459999640782674,4.553233358065287,-0.13333333333333333,4.509666705131531,-5.523297967887089,0.008688677372002988,-2.701513690052812,0.3647330547577952,-0.06486207333558978,-5.6033185514438655,4.506791706879934,4.5494832026356,4.506354921739109,8.736252260173082,1185.880001954903,-23.07696964087047,-0.004672892510771409,0.0839695054755889,-0.06167395051186475,-0.2096474333199837,0.06500005722045898
ABBV,107.53721694946289,2.418101878413447,107.61013385961976,109.75667130783313,0.6435186991403842,1.9682406032149802,56.32009712765115,0.6333333333333333,108.18612600515286,107.53721694946289,59.00849002092564,0.5857254709403584,0.003409300346292152,0.27187294269207174,-0.036485338006392,108.5796050380229,107.90312582157289,109.27074085138169,1168.3304942715063,108.75623400601472,108.1468170731156,-701717873.6794027,602160266.1090993,2.3,0.015140352854101802,5.996699747841754,109.508915062629,109.49311380146302,108.25938330756291,1.863471908178018,109.13700241896535,23.95538809182904,53.84903866085799,11.871724981262572,54.748340299357345,-0.44513728493138377,0.4644521102427133,58.38658418779263,3.019053056798421,-0.007521655416896541,52.99834987392087,109.13070807823767,110.02813807169598,1.7131214859494004,109.3266464822243,3.0311362518940377,109.73070395279025,0.1406088573154765,3.3344844869623596,-31.488442763825276,0.9111607648919834,52.54794208173419,0.9262447213256368,57.5,1207155163.5333333,107.56209474987176,0.11992409814696331,109.24541803462243,0.7922631204425815,109.73960745910952,109.35696474874301,1406598.803212478,0.3797505696614583,108.49054795668012,0.00348260135480124,108.29432780105863,630449.5463183641,3.5483708090010118,108.63391419588021,109.70547976166239,719777094.807816,109.17475929713005,0.36666666666666664,109.73960745910952,2.492994689941406,108.34263384501138,0.6,109.61798756917318,-5.479351887357052,-0.03704931929460661,2.320024586877433,0.31920646081942183,0.08517197642821712,2.5053800331753897,109.7128863703733,108.50874503569166,109.55238450894855,3.007543488205157,1016.7251020041966,93.45633520709423,-0.007144648635459716,0.06524914588797359,0.1055036833751708,0.06463146683796728,0.15531034536266763
DOCU,271.90249989827475,9.76556157090929,266.9520157450945,268.15027440388997,-0.4338143989570758,8.38544967985244,49.86334735514338,0.5333333333333333,267.3112658262253,271.90249989827475,49.39616739537996,0.2160459967758741,-0.0006026424057765774,0.3167336983017102,-6.2709008071001895,269.6203972522192,267.0798798939511,268.0456987633762,1098.7483648498805,267.68838854240647,267.28567736590355,1335111618.2472663,205398079.61976698,2.466666666666667,-0.007446618848729162,-5.895174535858889,267.813498433431,268.09713282262294,267.3742568630642,8.382268778483073,267.15149523731026,24.479725597227624,49.088261544350054,148.61461916233824,53.40416900279269,-3.6637354800575666,0.14531052117396145,46.756888011742824,13.467543538411459,-3.191113411667,47.05241273207056,267.94443683777973,270.3529974365234,3.062324815380212,273.74813774782245,11.819799609820272,268.44693621103596,-0.03901058199901911,3.322899717866294,-42.10672281872414,0.12989565275951045,50.61987099723062,0.09263932029119634,49.44444444444443,225860906.33333334,265.22280235567894,0.05626383463541719,267.97458744360296,-0.07101434917440956,268.15058831108934,267.98254838085325,-302218.4560783683,-0.16266682942708333,267.33600073148943,-0.00036046163987351796,267.77922119964535,542925.5994693378,-34.63436035309177,267.92146822678063,268.1512161254883,490598608.91206867,265.8957109036943,0.4666666666666667,268.15058831108934,1.8326629638671874,267.41283447265624,0.06666666666666667,268.2306660970052,-5.494517846576463,0.0686308419629129,0.7945508404493774,0.3579337791520286,-0.003581322662612911,-1.0293957228270205,268.22431627909344,266.9987023293434,268.2403485610911,6.022594768272376,1138.9393471134135,11.460008055273537,-0.00942757314612519,-0.005177274663397569,0.03196616607062808,-0.012183068503796246,0.08643794910813907
SAN,3.6619401216506957,0.0915735491823267,3.692009660151984,3.767027138804524,0.757483932690533,0.09132768882057461,61.05573964474549,0.5666666666666667,3.718807500709469,3.6619401216506957,58.180025651182255,0.4876722401729223,0.0017438770619906212,0.19958304109433417,0.09663580123568796,3.697290108070729,3.702248499509283,3.7571761252841522,1198.2372220085524,3.7376150170239546,3.715220024629876,-2854128683.6372304,577780138.9125174,2.3333333333333335,0.029239207249556674,10.675580474549962,3.762710775053743,3.7658863001964393,3.72032603820165,0.09069897496590572,3.762928540644778,24.93958201544113,61.32351517991289,0.014756225348068915,64.81833110141689,0.0021772679529691715,0.3940505634203952,53.6906374677436,0.14295972297766518,0.05207374819323548,55.33779023727498,3.756420767525613,3.767223087946574,2.426493535665958,3.7119120287102105,0.11929420518705518,3.77245937185352,-0.11168838277632845,3.3427071085695292,-27.858119490954405,0.6790389663392584,52.174837929321356,-0.7827846685585553,57.77777777777778,182490979.93333334,3.7118983842388977,-4.5429534583192365e-05,3.753558736136466,0.9238374730931294,3.7669618224238404,3.761067076706163,38828.937252007454,0.00642239252726237,3.6902600934822076,0.0019382635499535857,3.681578694632607,-208151.06695400475,0.008462419697853817,3.7254758131295787,3.766831189662474,13691273.690141058,3.767948911556544,0.4,3.766961822423841,0.09415379365285238,3.7215918040275584,0.06666666666666667,3.7640118916829426,-5.475866544324151,-0.054048623590602723,2.6732684065992482,0.2671292938637002,0.0310120017641158,6.164183830248365,3.7668580586115836,3.7171606906324635,3.769515453396421,2.7453273514797276,1187.8740569535082,47.79521490196446,0.0026315764707212086,0.01468277367862636,0.06793961658495484,-0.0010487370937788398,0.10455459535678036
BP,26.772666931152344,1.2174000802216705,27.99071606063263,28.664250071843465,-0.71335626544982,0.6202338544985984,71.49190993064293,0.6333333333333333,28.329855527852974,26.772666931152344,71.51413918873615,0.33593328460692384,0.001984934157244434,0.5464526530079101,1.9518076854811401,27.66484673238364,28.04469683527855,28.601287762513945,1095.4110413092892,28.43942433097146,28.249111173771045,701621045.88634,1300808114.6350965,2.1666666666666665,0.05934043989079264,33.53546427307971,28.64233331680298,28.680153222053658,28.30951117621527,0.6303333282470704,28.795669526211572,25.267081077378577,73.73693348655135,2.15032401904398,60.48485910606816,0.11365796139365707,0.4972894997472878,40.39243512012468,1.0903334299723313,1.0555534366868502,66.76773213653988,28.701014741191933,28.74433338165283,2.182084203564068,27.376276757655717,1.4268804510174629,28.7560206054824,-0.263041970132634,3.363843499989018,-31.512610145439666,1.0200584580919019,54.72019333467755,0.1680743001390341,67.22222222222223,1826685050.0666666,28.36178606142374,-0.01566660563151022,28.558503606213836,1.295877057836325,28.667111163669162,28.61233766318047,1177832.6298062403,0.05366668701171875,28.367036846565718,0.00210653831452019,27.296570459422913,-2383274.5547594866,0.3368883885092236,28.225207587921208,28.672833347320555,331871604.8275567,29.190802965199776,0.3333333333333333,28.667111163669162,1.0700000127156575,28.284800071716308,0.2,28.628833452860516,-5.468438285614766,-0.06212542141659256,4.210778732971932,0.4822387538270177,-0.08423245361654925,13.973856717976307,28.674416716893514,28.24824115027792,28.711006863783506,1.4402626571991355,1771.021079501515,42.73642562871154,0.0101266072516637,-0.04545454249153569,0.07588602812707479,0.07550873998148133,0.2498931611697217
ABEV,2.883833328882853,0.12044296255818122,2.7896443539112514,2.809875015417735,-0.7536117955610863,0.09587533879132625,44.7592387996742,0.43333333333333335,2.7838346598359447,2.883833328882853,38.47494668700535,-0.21105293790949547,0.003259924201107598,0.3868030255932281,-0.13708382244203599,2.844077030104445,2.797926547486228,2.7977707212778933,1012.9562781698359,2.793418204712145,2.7883426160724065,-1607761407.8062139,-575988661.8756148,2.5,-0.020971351886451464,-17.26794314339718,2.803833341598511,2.798638782205359,2.787344468169742,0.09766663710276298,2.7795970199199,24.39560313117358,42.533697114961434,0.021669554173425903,41.18961497464281,-0.028131582235035143,-0.2745149605437138,49.33329656276603,0.1636666377385462,-0.07908760268464049,41.36602842830141,2.783347277658763,2.8106666882832845,3.3641812321180735,2.933132820737236,0.14475471906100848,2.798285731270032,0.3327166038340705,3.3037946669176828,-57.52755877854977,0.06227849574774611,46.45566433173007,0.38107707405211155,38.61111111111111,593676579.9333333,2.7688115497103976,-0.0006333382924395565,2.7999720502288743,-0.4983078545626871,2.8096111244625512,2.8091403196576743,114767.82460887123,0.009999998410542806,2.8066505684166976,0.0036142519754184216,2.816558140662509,-5690241.220655376,-0.0024659214391789678,2.8064027599216455,2.809083342552185,73329553.27292348,2.695440290827742,0.4666666666666667,2.8096111244625512,-0.007666659355163574,2.791866689523061,0.0,2.8056666890780133,-5.497239940465116,-0.12270127546157074,0.009307898904414932,0.4084937788270844,0.007921382522147599,-6.506570507668687,2.8090416828791303,2.792889073482526,2.799082849748207,7.026441993020723,1358.714352507139,-23.916398780591383,0.012698400203813742,0.15579712617499974,0.09246574447669076,-0.07536231503469615,0.19029849916397823
